DATE,temp_sodankyla,ref_temp,anomaly_diff,temp_helsinki,station_diff
1985-05,1.5322580645161288,3.3213859020310625,-1.7891278375149338,9.42652329749104,-7.89426523297491
1985-06,10.194444444444445,10.246101364522417,-0.0516569200779724,13.425925925925924,-3.231481481481479
1985-07,13.252688172043008,12.944727409922656,0.30796076212035217,15.806451612903226,-2.5537634408602177
1985-08,11.675627240143369,10.635752688172044,1.0398745519713248,16.129032258064516,-4.453405017921147
1985-09,5.935185185185183,5.1194444444444445,0.8157407407407389,9.185185185185183,-3.25
1985-10,0.3673835125448043,-1.9184587813620073,2.2858422939068115,6.935483870967742,-6.568100358422938
1985-11,-7.916666666666666,-7.987962962962963,0.07129629629629708,-1.351851851851852,-6.564814814814814
1985-12,-21.38888888888889,-13.147401433691755,-8.241487455197134,-6.469534050179211,-14.919354838709678
1986-01,-18.36021505376344,-16.153424930306652,-2.2067901234567877,-7.903225806451613,-10.456989247311828
1986-02,-16.775793650793652,-16.21924983275558,-0.5565438180380724,-11.607142857142856,-5.168650793650796
1986-03,-4.668458781362006,-11.184289127837514,6.515830346475508,-1.222222222222222,-3.446236559139784
1986-04,-4.731481481481481,-4.104938271604938,-0.6265432098765427,0.5555555555555556,-5.287037037037036
1986-05,4.354838709677418,3.3213859020310625,1.0334528076463556,10.878136200716844,-6.5232974910394255
1986-06,13.277777777777777,10.246101364522417,3.0316764132553597,16.833333333333332,-3.5555555555555554
1986-07,12.795698924731182,12.944727409922656,-0.14902848519147405,17.1505376344086,-4.354838709677418
1986-08,8.942652329749102,10.635752688172044,-1.6931003584229423,13.781362007168456,-4.838709677419354
1986-09,2.5833333333333326,5.1194444444444445,-2.536111111111112,7.074074074074074,-4.490740740740742
1986-10,0.4390681003584223,-1.9184587813620073,2.3575268817204296,5.663082437275986,-5.224014336917564
1986-11,-3.990740740740741,-7.987962962962963,3.9972222222222222,3.6851851851851847,-7.675925925925926
1986-12,-20.967741935483872,-13.147401433691755,-7.820340501792117,-7.043010752688171,-13.9247311827957
1987-01,-22.903225806451612,-16.153424930306652,-6.74980087614496,-17.97491039426523,-4.928315412186382
1987-02,-17.28174603174603,-16.21924983275558,-1.062496198990452,-6.845238095238096,-10.436507936507937
1987-03,-11.102150537634408,-11.184289127837514,0.08213859020310643,-6.218637992831542,-4.8835125448028665
1987-04,-4.851851851851852,-4.104938271604938,-0.7469135802469138,2.62962962962963,-7.481481481481483
1987-05,3.1630824372759863,3.3213859020310625,-0.15830346475507628,8.369175627240143,-5.2060931899641565
1987-06,10.009259259259258,10.246101364522417,-0.2368421052631593,12.685185185185189,-2.675925925925931
1987-07,11.236559139784946,12.944727409922656,-1.70816827013771,15.358422939068102,-4.121863799283156
1987-08,8.593189964157707,10.635752688172044,-2.0425627240143367,12.526881720430106,-3.933691756272399
1987-09,5.777777777777777,5.1194444444444445,0.6583333333333323,8.944444444444445,-3.166666666666668
1987-10,4.919354838709675,-1.9184587813620073,6.837813620071683,6.971326164874551,-2.0519713261648755
1987-11,-9.222222222222223,-7.987962962962963,-1.23425925925926,-0.4999999999999992,-8.722222222222223
1987-12,-17.051971326164875,-13.147401433691755,-3.90456989247312,-4.71326164874552,-12.338709677419356
1988-01,-13.584229390681005,-16.153424930306652,2.569195539625648,-2.580645161290322,-11.003584229390682
1988-02,-13.821839080459771,-16.21924983275558,2.3974107522958086,-4.080459770114943,-9.74137931034483
1988-03,-8.727598566308243,-11.184289127837514,2.456690561529271,-3.0824372759856624,-5.645161290322581
1988-04,-6.083333333333333,-4.104938271604938,-1.9783950617283947,1.6481481481481493,-7.731481481481483
1988-05,3.682795698924733,3.3213859020310625,0.36140979689367025,12.114695340501791,-8.431899641577058
1988-06,11.87037037037037,10.246101364522417,1.6242690058479532,17.27777777777778,-5.407407407407408
1988-07,15.403225806451612,12.944727409922656,2.458498396528956,19.767025089605735,-4.363799283154123
1988-08,11.120071684587813,10.635752688172044,0.4843189964157695,14.587813620071683,-3.46774193548387
1988-09,6.842592592592594,5.1194444444444445,1.7231481481481499,11.277777777777777,-4.4351851851851825
1988-10,-0.8691756272401443,-1.9184587813620073,1.049283154121863,4.605734767025089,-5.474910394265233
1988-11,-12.898148148148149,-7.987962962962963,-4.910185185185186,-3.1851851851851856,-9.712962962962964
1988-12,-17.105734767025087,-13.147401433691755,-3.958333333333332,-6.236559139784946,-10.869175627240141
1989-01,-10.52867383512545,-16.153424930306652,5.624751095181203,-0.250896057347671,-10.277777777777779
1989-02,-10.0,-16.21924983275558,6.21924983275558,0.4166666666666666,-10.416666666666666
1989-03,-3.566308243727598,-11.184289127837514,7.617980884109917,1.5949820788530449,-5.161290322580642
1989-04,0.3981481481481492,-4.104938271604938,4.503086419753087,5.518518518518516,-5.120370370370368
1989-05,6.120071684587813,3.3213859020310625,2.798685782556751,11.057347670250897,-4.937275985663083
1989-06,12.13888888888889,10.246101364522417,1.8927875243664722,16.12962962962963,-3.9907407407407405
1989-07,12.948028673835124,12.944727409922656,0.0033012639124674337,17.473118279569892,-4.5250896057347685
1989-08,11.272401433691755,10.635752688172044,0.636648745519711,14.354838709677418,-3.0824372759856633
1989-09,6.129629629629628,5.1194444444444445,1.0101851851851835,11.555555555555554,-5.425925925925926
1989-10,-1.4426523297491043,-1.9184587813620073,0.475806451612903,5.3584229390681015,-6.801075268817206
1989-11,-4.888888888888889,-7.987962962962963,3.099074074074074,0.4814814814814817,-5.370370370370371
1989-12,-13.064516129032258,-13.147401433691755,0.08288530465949684,-4.982078853046596,-8.082437275985662
1990-01,-16.75627240143369,-16.153424930306652,-0.6028474711270384,-3.870967741935485,-12.885304659498207
1990-02,-4.057539682539682,-16.21924983275558,12.161710150215898,1.170634920634919,-5.228174603174601
1990-03,-8.02867383512545,-11.184289127837514,3.1556152927120653,1.3799283154121866,-9.408602150537636
1990-04,-0.9351851851851853,-4.104938271604938,3.169753086419753,6.203703703703702,-7.1388888888888875
1990-05,3.351254480286738,3.3213859020310625,0.02986857825567535,9.874551971326165,-6.523297491039427
1990-06,9.759259259259261,10.246101364522417,-0.48684210526315574,14.388888888888888,-4.629629629629626
1990-07,13.5663082437276,12.944727409922656,0.6215808338049431,15.913978494623658,-2.3476702508960585
1990-08,11.335125448028675,10.635752688172044,0.6993727598566313,15.788530465949822,-4.453405017921147
1990-09,4.685185185185183,5.1194444444444445,-0.4342592592592611,8.703703703703702,-4.018518518518519
1990-10,-0.4749103942652333,-1.9184587813620073,1.443548387096774,5.340501792114694,-5.815412186379927
1990-11,-10.638888888888888,-7.987962962962963,-2.6509259259259244,-0.981481481481481,-9.657407407407407
1990-12,-7.508960573476702,-13.147401433691755,5.638440860215053,-1.021505376344087,-6.487455197132615
1991-01,-13.261648745519713,-16.153424930306652,2.8917761847869397,-2.9928315412186377,-10.268817204301076
1991-02,-16.33928571428571,-16.21924983275558,-0.12003588153013212,-6.25,-10.089285714285712
1991-03,-10.985663082437275,-11.184289127837514,0.1986260454002391,-0.6451612903225801,-10.340501792114695
1991-04,-2.194444444444444,-4.104938271604938,1.910493827160494,3.6851851851851847,-5.879629629629629
1991-05,2.1057347670250888,3.3213859020310625,-1.2156511350059738,8.046594982078853,-5.940860215053764
1991-06,9.86111111111111,10.246101364522417,-0.3849902534113063,12.925925925925926,-3.064814814814815
1991-07,13.225806451612902,12.944727409922656,0.281079041690246,17.724014336917563,-4.4982078853046605
1991-08,11.86379928315412,10.635752688172044,1.228046594982077,16.666666666666668,-4.802867383512547
1991-09,4.157407407407407,5.1194444444444445,-0.962037037037037,9.944444444444445,-5.787037037037037
1991-10,0.32258064516128904,-1.9184587813620073,2.2410394265232965,5.86021505376344,-5.537634408602151
1991-11,-4.249999999999999,-7.987962962962963,3.737962962962964,3.1851851851851856,-7.435185185185185
1991-12,-10.14336917562724,-13.147401433691755,3.0040322580645142,-1.2365591397849467,-8.906810035842295
1992-01,-9.47132616487455,-16.153424930306652,6.682098765432102,-1.577060931899642,-7.894265232974909
1992-02,-8.314176245210728,-16.21924983275558,7.905073587544852,-2.0498084291187744,-6.264367816091953
1992-03,-4.829749103942653,-11.184289127837514,6.354540023894861,0.9139784946236575,-5.743727598566311
1992-04,-5.722222222222222,-4.104938271604938,-1.617283950617284,2.000000000000001,-7.722222222222223
1992-05,5.806451612903227,3.3213859020310625,2.4850657108721643,11.451612903225804,-5.645161290322577
1992-06,12.268518518518519,10.246101364522417,2.022417153996102,15.907407407407408,-3.6388888888888893
1992-07,11.263440860215054,12.944727409922656,-1.6812865497076022,16.810035842293907,-5.546594982078853
1992-08,9.04121863799283,10.635752688172044,-1.5945340501792131,14.964157706093191,-5.92293906810036
